date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-10-08 21:20:38,IbaiLlanos,,1434,5395,23932,"Grupo A: 1. G2 2. Griffin 3. Cloud 9 4. HK Grupo B: 1. FunPlus 2. Splyce 3. GAM 4. J Team Grupo C: 1. SKT 2. Fnatic 3. RNG 4. CG Grupo D: 1. DAMWON 2. Team Liquid 3. Invictus 4. ahq De acertar todas, premio para todos los participantes en este tweet. Suerte.",,,,1181680829472354311,https://twitter.com/IbaiLlanos/status/1181680829472354311
2019-10-08 19:59:30,IbaiLlanos,,26,39,806,"Estamos en directo Entrevista con @PabloSobrado7 Dial 58 en Movistar o en este link Entren: https://ubeat.tv/v/hoy-no-se-sale-2x12-pablo-sobrado …pic.twitter.com/usfvUA086v",,@PabloSobrado7,,1181660411638304769,https://twitter.com/IbaiLlanos/status/1181660411638304769
2019-10-08 16:54:59,IbaiLlanos,,261,2956,18642,"pic.twitter.com/10MJJi0xRz",,,,1181613974317608961,https://twitter.com/IbaiLlanos/status/1181613974317608961
2019-10-08 13:13:54,IbaiLlanos,Reisdeg,1,0,11,"Voy mañana",,,,1181558339081293824,https://twitter.com/IbaiLlanos/status/1181558339081293824
2019-10-08 13:10:48,IbaiLlanos,,156,786,10564,"Si latinoamerica consigue ganar y se mete en la fase final de los Worlds me voy a Argentina a conocer a @Martinpdisalvo y nos grabamos un tema de trap",,@Martinpdisalvo,,1181557557913108480,https://twitter.com/IbaiLlanos/status/1181557557913108480
2019-10-08 12:56:37,IbaiLlanos,,0,0,2,"Por cuanto sale esto",,,,1181553985569923077,https://twitter.com/IbaiLlanos/status/1181553985569923077
2019-10-08 10:14:30,IbaiLlanos,movistar_F1,7,21,472,"El día ha llegado, mi actuación es muy lamentable",,,,1181513188321501185,https://twitter.com/IbaiLlanos/status/1181513188321501185
2019-10-08 04:21:24,IbaiLlanos,,199,4482,25622,"Buenos días a todos espero que paséis un día sensacional Recordad algo: Si vais a un examen sin estudiar nada, ponéis el nombre y os coméis el cero. Prefiero sacar un cero real que un dos falso y copiando. Seremos una mierda pero somos una mierda honesta. No engañamos.",,,,1181424330019921921,https://twitter.com/IbaiLlanos/status/1181424330019921921
2019-10-07 21:53:48,IbaiLlanos,Grezhaaii,21,224,1150,"Lo único que sé es que quiero ser un peaky blinder",,,,1181326786501709827,https://twitter.com/IbaiLlanos/status/1181326786501709827
2019-10-07 21:50:30,IbaiLlanos,,212,8642,27209,"Thomas Shelby, puedes venir aquí y follarme las veces que quieras",,,,1181325957854121984,https://twitter.com/IbaiLlanos/status/1181325957854121984
2019-10-07 21:41:11,IbaiLlanos,CDAOOC,2,7,116,"Nada estoy en el suelo",,,,1181323611862437888,https://twitter.com/IbaiLlanos/status/1181323611862437888
2019-10-07 21:27:24,IbaiLlanos,HoyNoSeSale,3,9,200,"A mí se me ha ido la cabeza ya completamente",,,,1181320141088415745,https://twitter.com/IbaiLlanos/status/1181320141088415745
2019-10-07 18:38:34,IbaiLlanos,adam23mcf,3,3,55,"Es CENA mira BIEN",,,,1181277655116566528,https://twitter.com/IbaiLlanos/status/1181277655116566528
2019-10-07 18:35:59,IbaiLlanos,,116,2654,16469,"No puedo parar de luchar en la WWE esto es increíblepic.twitter.com/7voXKMf6th",,,,1181277006194970626,https://twitter.com/IbaiLlanos/status/1181277006194970626
2019-10-07 18:28:42,IbaiLlanos,PabloLolaso,2,2,80,"Quitadme a Trey tramposos que no sabía lo de que no estaba en forma",,,,1181275171111481344,https://twitter.com/IbaiLlanos/status/1181275171111481344
2019-10-07 17:45:44,IbaiLlanos,DjMaRiiO,14,27,1383,"Ya era de que tuvieras competencia cabron Juan invita que jugamos juntos",,,,1181264357960888321,https://twitter.com/IbaiLlanos/status/1181264357960888321
2019-10-07 14:09:58,IbaiLlanos,Diegoferpas10,2,3,211,"Espero no pillarte por la calle porque te voy a hacer la tombstone",,,,1181210056974581760,https://twitter.com/IbaiLlanos/status/1181210056974581760
2019-10-07 13:57:07,IbaiLlanos,,172,4242,26751,"Rey Misterio corre voy a por tipic.twitter.com/yD2bl3ueUo",,,,1181206823761858560,https://twitter.com/IbaiLlanos/status/1181206823761858560
2019-10-07 13:15:02,IbaiLlanos,Sanchez4nba,1,0,2,"No, si no te lo decía a malas, era por si leías las interacciones de twitter durante los descansos y supieras que lo estabas diciendo mal. Abrazo",,,,1181196232439545856,https://twitter.com/IbaiLlanos/status/1181196232439545856
2019-10-07 12:48:50,IbaiLlanos,,81,466,7130,"Bueno, se puede anunciar ya oficialmente: Después de ocho años, en la @LVPes por fin tenemos vestuario. Esto significa que no llevaremos polos nunca más. El fin de una era. El fin de un ciclo. RIP polo LVP 2011-2019",,@LVPes,,1181189639987744769,https://twitter.com/IbaiLlanos/status/1181189639987744769
2019-10-07 12:28:30,IbaiLlanos,AxeeL,1,2,94,"Enhorabuena Axel!! Te lo mereces!! Fuerte abrazo",,,,1181184522433552384,https://twitter.com/IbaiLlanos/status/1181184522433552384
2019-10-07 11:54:35,IbaiLlanos,,8,15,233,"@Esportmaniacos Se van a hacer chistes también en el programa sobre la LCK como se hacen con Splyce? Wooowwww Nuguri!!! Hype!! Jajajajaja",,@Esportmaniacos,,1181175987867996161,https://twitter.com/IbaiLlanos/status/1181175987867996161
2019-10-07 11:22:50,IbaiLlanos,Raskyperro,4,6,294,"No entiendo nada no entiendo una mierda",,,,1181167996515078147,https://twitter.com/IbaiLlanos/status/1181167996515078147
2019-10-07 11:21:24,IbaiLlanos,,440,5476,26055,"Soy una absoluta decepción, un fraude y un pobre fracasado Pido perdón a toda mi familia",,,,1181167636236906496,https://twitter.com/IbaiLlanos/status/1181167636236906496
2019-10-06 23:09:22,IbaiLlanos,Raskyperro,12,20,870,"Me gusta que no confiéis, me motiva más, pitadme también",,,,1180983416772337664,https://twitter.com/IbaiLlanos/status/1180983416772337664
2019-10-06 23:05:56,IbaiLlanos,,343,2689,25063,"Despertador puesto a las 9:15 Alarma para que suene cada cinco minutos Mochila cerrada Himno de Champions como sonido de despertador Me acabo de ver un vídeo motivacional Mañana vuelvo al gimnasio, esta vez de verdad, soy una bestia imparable, ha llegado el cambio",,,,1180982550933716992,https://twitter.com/IbaiLlanos/status/1180982550933716992
2019-10-06 21:12:33,IbaiLlanos,iPandarina,5,5,467,"Ojalá ser igual de sexy que este hombre",,,,1180954017272389632,https://twitter.com/IbaiLlanos/status/1180954017272389632
2019-10-06 20:45:12,IbaiLlanos,,69,585,8082,"Otra liga más para el Barça de don Lionel Andrés Messi. Otra más. Nada que hacer contra esto. Que les den todas las ligas hasta que Messi se retire y nos ahorramos este sufrimiento. Enhorabuena a todos sus aficionados, muy merecido.",,,,1180947134964740096,https://twitter.com/IbaiLlanos/status/1180947134964740096
2019-10-06 19:41:32,IbaiLlanos,,130,3076,16754,"pic.twitter.com/E8q758gFYZ",,,,1180931114208243716,https://twitter.com/IbaiLlanos/status/1180931114208243716
2019-10-06 17:14:07,IbaiLlanos,con_sciense,1,4,250,"Habrá vereneado allí el señor que se ha inventado esto",,,,1180894012955332608,https://twitter.com/IbaiLlanos/status/1180894012955332608
2019-10-06 17:08:01,IbaiLlanos,javirroyo,160,1753,10945,"A mí me da igual vivir en una piña debajo del mar a lo bob esponja si esto significa que Francia acaba así y Madrid sigue sin playa por nuestra parte firmamoshttps://twitter.com/javirroyo/status/1179722271197413380 …",,,,1180892478821548034,https://twitter.com/IbaiLlanos/status/1180892478821548034
2019-10-06 16:11:45,IbaiLlanos,Juancar_1011,2,3,42,"Debe seguir el cholo. Y mandar a Joao Félix cedido. Debe crecer en otro equipo. Confianza absoluta en Ángel Correa y DieGOL Costa. Tú qué opinas Juan Carlos",,,,1180878320755499008,https://twitter.com/IbaiLlanos/status/1180878320755499008
2019-10-06 16:08:49,IbaiLlanos,Grezhaaii,3,3,92,"Próximamente noticias",,,,1180877579080912897,https://twitter.com/IbaiLlanos/status/1180877579080912897
2019-10-06 16:08:16,IbaiLlanos,finallyxpablo,8,24,144,"No sé, es muy difícil lo del Cholo. Cuando gana 1-0 es dios tácticamente y el mejor equipo de europa defensivamente, cuando juega exactamente igual que cuando gana 1-0 pero queda 0-0 debe dimitir y el Atleti no juega a nada no sé no tiene sentido",,,,1180877441834930176,https://twitter.com/IbaiLlanos/status/1180877441834930176
2019-10-06 16:04:17,IbaiLlanos,finallyxpablo,10,19,334,"Estáis a tres puntos del líder en la jornada ocho de liga",,,,1180876438523826176,https://twitter.com/IbaiLlanos/status/1180876438523826176
2019-10-06 14:26:39,IbaiLlanos,Infer213,1,5,69,"El ganador de la Switch decidí darlo con el inicio de programa de @HoyNoSeSale, tenemos pensado dar el regalo de una manera especial pero los nuevos juegos de Pokemon no han salido y el regalo era con eso. Paciencia.",,@HoyNoSeSale,,1180851869637328907,https://twitter.com/IbaiLlanos/status/1180851869637328907
2019-10-06 13:25:20,IbaiLlanos,,164,14938,3847,"Amigos amigas os traigo un regalito Gracias a @MastercardES tengo 5 entradas para las semifinales de los Worlds en Madrid Para participar tan solo le tenéis que dar RT Diría que no quedan entradas así que mucha suerte chavalespic.twitter.com/TgTp5fmYtZ",,@MastercardES,,1180836440474886144,https://twitter.com/IbaiLlanos/status/1180836440474886144
2019-10-06 12:04:20,IbaiLlanos,BancoGringotts,7,184,1848,"pic.twitter.com/SLMYo6Tzm3",,,,1180816052906856448,https://twitter.com/IbaiLlanos/status/1180816052906856448
2019-10-06 01:20:30,IbaiLlanos,kokitoATM_,2,0,1,"de qué estáis hablando",,,,1180654029099163648,https://twitter.com/IbaiLlanos/status/1180654029099163648
2019-10-05 21:48:00,IbaiLlanos,,45,1469,10987,"pic.twitter.com/QXiUGaxpQI",,,,1180600551391678464,https://twitter.com/IbaiLlanos/status/1180600551391678464
2019-10-05 19:07:57,IbaiLlanos,,809,7925,49704,"Por surrealista que os parezca me acaban de ofrecer la posibilidad de hacer una retransmisión en directo el día de la exhumación de franco Yo sinceramente hace tiempo que deje de entender mi vida",,,,1180560273259864069,https://twitter.com/IbaiLlanos/status/1180560273259864069
2019-10-05 18:33:18,IbaiLlanos,,1,0,3,"@Sanchez4nba amigo es KULBOKA",,@Sanchez4nba,,1180551555067588608,https://twitter.com/IbaiLlanos/status/1180551555067588608
2019-10-05 16:19:52,IbaiLlanos,,40,4363,25320,"Ojalá cada vez que nos corrigiesen nos lo tomásemos tan bien como Darío.pic.twitter.com/Q0oAjzGicu",,,,1180517975474032640,https://twitter.com/IbaiLlanos/status/1180517975474032640
2019-10-05 15:56:19,IbaiLlanos,,53,673,5170,"Deporte de riesgo ser del Madrid: el día que pierdes porque pierdes y el día que vas a ganar fácil te complicas la vida hasta el último minuto, es decir pase lo que pase sufres esto es deporte de riesgo y no tirarte de un puto avión",,,,1180512047995465738,https://twitter.com/IbaiLlanos/status/1180512047995465738
2019-10-05 15:52:43,IbaiLlanos,,0,1,33,"@NilGarcia10 TOT BÉ PAPU? LOS NOIS?",,@NilGarcia10,,1180511139542786048,https://twitter.com/IbaiLlanos/status/1180511139542786048
2019-10-05 14:41:28,IbaiLlanos,,39,1877,11481,"Ver al Madrid cada finde es como esperar una semana a que saquen el capítulo nuevo de tu serie favorita. No sabes quién va a ser el nuevo lesionado, no sabes si te va a gustar o te vas a dormir, hay giros de guión y un director calvo al que insultas si el capítulo te decepciona",,,,1180493211778850819,https://twitter.com/IbaiLlanos/status/1180493211778850819
2019-10-05 13:50:28,IbaiLlanos,Ral91745008,1,3,104,"Nada. Calla. Estoy roto en serio. Si vamos a hacer un top 21 por lo menos vamos a pasarlo bien",,,,1180480373848977409,https://twitter.com/IbaiLlanos/status/1180480373848977409
2019-10-05 13:48:35,IbaiLlanos,Sledgepatri,3,4,40,"Menuda puta mierda",,,,1180479902988062720,https://twitter.com/IbaiLlanos/status/1180479902988062720
2019-10-05 13:47:52,IbaiLlanos,,85,701,5966,"Había rumores sobre que Bustamante iba a ser el representante de España en Eurovision 2020. Al final no es él. Un tío con dos temas en el top 5 de la historia de nuestro país como “No soy un superman” o “Devuélveme la vida” y le dejan fuera. No entiendo nada. Qué injusticia todo.",,,,1180479722716876800,https://twitter.com/IbaiLlanos/status/1180479722716876800
2019-10-05 12:37:02,IbaiLlanos,LVPesLoL,1,1,174,"Suerte Teshrak!! Eres un crack",,,,1180461896895516673,https://twitter.com/IbaiLlanos/status/1180461896895516673
2019-10-05 12:36:06,IbaiLlanos,finallyxpablo,84,2544,11474,"Al final, los videojuegos son esto, puedes perder pero mantienes el buen rollo. Os lo juro que hasta me he emocionado. Hacía tiempo que no escuchaba algo así.https://twitter.com/finallyxpablo/status/1180451324594462722 …",,,,1180461662798860294,https://twitter.com/IbaiLlanos/status/1180461662798860294
2019-10-05 01:59:24,IbaiLlanos,,55,900,8592,"Ya no sabe como mandar más indirectaspic.twitter.com/prbaVdvhAz",,,,1180301428893634562,https://twitter.com/IbaiLlanos/status/1180301428893634562
2019-10-04 23:45:39,IbaiLlanos,G2Reven,45,515,4921,"Efectivamente hay dos tipos de personas los que son unos putos cerdos y los que nohttps://twitter.com/revenpedruski/status/1180267564162781185 …",,,,1180267770983960577,https://twitter.com/IbaiLlanos/status/1180267770983960577
2019-10-04 20:41:08,IbaiLlanos,Mike______Azuki,5,2,250,"Darnos de hostias",,,,1180221333868822528,https://twitter.com/IbaiLlanos/status/1180221333868822528
2019-10-04 20:38:22,IbaiLlanos,POLLAPERRO2001,3,1,112,"Acabo de hacerme dos top 8 seguidos en el TFT",,,,1180220637891170304,https://twitter.com/IbaiLlanos/status/1180220637891170304
2019-10-04 20:36:18,IbaiLlanos,,192,937,12117,"Me apetece empezar a ver Elite pero quiero que alguien venga a mi casa y en el minuto 16 del primer episodio estemos totalmente borrachos, después nos damos de hostias y acabamos dándonos un abrazo en plan colegas qué os parece el plan de viernes noche",,,,1180220118401466368,https://twitter.com/IbaiLlanos/status/1180220118401466368
2019-10-04 13:55:16,IbaiLlanos,CEsqueletica,3,11,355,"Soy de esas personas que cuando duerme está durmiendo",,,,1180119196706971655,https://twitter.com/IbaiLlanos/status/1180119196706971655
2019-10-04 13:53:59,IbaiLlanos,,143,1028,10592,"Menos mal que la película del Joker me da igual porque con las frases que os habéis inventado sobre él tipo “las personas mentirosas son las que mienten”, “soy de esas personas que si no respiran se mueren” es que le he perdido todo el respeto me habéis jodido la película joder",,,,1180118871359000577,https://twitter.com/IbaiLlanos/status/1180118871359000577
2019-10-04 12:44:12,IbaiLlanos,,102,2272,12377,"Ha empezado futchampions y me gustaría mandar un mensaje de apoyo a todos los mandos del planeta que van a sufrir las consecuencias de las derrotas. Os van a tirar contra la pared, a romper los joysticks y los botones. Aguantad, sed fuertes, esta guerra la vamos a ganar.",,,,1180101310026264576,https://twitter.com/IbaiLlanos/status/1180101310026264576
2019-10-04 10:30:31,IbaiLlanos,werlyb,3,9,298,"Yo viendo que mis delanteros no aprovechan nadapic.twitter.com/tVJkvAVMeD",,,,1180067668944199680,https://twitter.com/IbaiLlanos/status/1180067668944199680
2019-10-04 09:49:33,IbaiLlanos,NilGarcia10,0,20,160,"Recuerda a cada paso que des:pic.twitter.com/RYmjkLlVJn",,,,1180057359185518592,https://twitter.com/IbaiLlanos/status/1180057359185518592
2019-10-04 04:59:43,IbaiLlanos,rubenjc9,3,1,72,"Acabo de llegar de fiesta",,,,1179984421199454208,https://twitter.com/IbaiLlanos/status/1179984421199454208
2019-10-04 04:54:11,IbaiLlanos,,167,1583,9272,"Xavi Hernández y Pirlo comparados conmigo son una absoluta mierdapic.twitter.com/wGASGKGuF0",,,,1179983027331616768,https://twitter.com/IbaiLlanos/status/1179983027331616768
2019-10-04 01:54:05,IbaiLlanos,,72,3990,24502,"El dj quitando tu me dejaste caer para hacer un remix con despacito, estoy ahora mismo con la policía local para interponer una denuncia o cierran este local o salgo a la calle a manifestarme",,,,1179937705603547138,https://twitter.com/IbaiLlanos/status/1179937705603547138
2019-10-03 22:16:19,IbaiLlanos,,130,1306,14577,"pic.twitter.com/f6ZyNp1kPL",,,,1179882900554178561,https://twitter.com/IbaiLlanos/status/1179882900554178561
2019-10-03 21:38:59,IbaiLlanos,LaloAlzueta,3,3,84,"Qué grande eres Lalo...un referente para muchos que nos queremos dedicar a esto...fuerte abrazo amigo y enhorabuena",,,,1179873505921425411,https://twitter.com/IbaiLlanos/status/1179873505921425411
2019-10-03 19:41:30,IbaiLlanos,,40,1007,13853,"-Chaval te gusta el fútbol? -Sí -De qué equipo eres? -Atlético de Madrid -Quién es el ídolo de tu equipo? -Grefg Álvaro, once años, acaba de quedar segundo en una partida de Fortnite con jugadores profesionales después de haber matado a ocho.",,,,1179843942227025920,https://twitter.com/IbaiLlanos/status/1179843942227025920
2019-10-03 16:26:18,IbaiLlanos,,647,3409,32644,"Me han llamado Ebay, Ivan, Ibais, Ibey y más o menos lo llevaba bien, pensaba bueno entiendo que mi nombre es difícil Pero hoy hemos llegado al siguiente nivel Me han llamado LIBAI Se creía que la I era una ele y me ha llamado LIBAI Qué soy un puto Pokemon o qué?? No me jodas",,,,1179794815543844864,https://twitter.com/IbaiLlanos/status/1179794815543844864
2019-10-03 11:51:48,IbaiLlanos,Jon_Landini,2,5,106,"este es tu ídolopic.twitter.com/6wyOPX6qU3",,,,1179725735545712640,https://twitter.com/IbaiLlanos/status/1179725735545712640
2019-10-03 09:54:39,IbaiLlanos,publico_es,64,4733,18760,"Mira que a mí el rincón del vago me ha salvado alguna vez pero me ha salvado con algún trabajo de primero de la ESO. Pero cómo qué se podía copiar una tesis?? Pero yo qué me he perdido en el rincón del vago?? Si yo creía que solo había cosas de Naturaleshttps://twitter.com/publico_es/status/1179680990479835136 …",,,,1179696255372541953,https://twitter.com/IbaiLlanos/status/1179696255372541953
2019-10-03 06:13:31,IbaiLlanos,lokkellington,2,2,69,"Voy a ello",,,,1179640603908411392,https://twitter.com/IbaiLlanos/status/1179640603908411392
2019-10-03 06:12:05,IbaiLlanos,,114,1516,10415,"Hola buenos días a todos Para empezar el día con energía tenéis que ir a un espejo, os miráis fijamente y estáis durante 25 segundos insultando al aire Vais a tener el mismo sueño pero de esta manera descargáis furia y mala hostia, es muy efectivo",,,,1179640241986121728,https://twitter.com/IbaiLlanos/status/1179640241986121728
2019-10-02 22:23:11,IbaiLlanos,,1,1,27,"No hombre no @DrippySoap",,@DrippySoap,,1179522239546511360,https://twitter.com/IbaiLlanos/status/1179522239546511360
2019-10-02 22:22:34,IbaiLlanos,__MISTERFOX__,1,1,15,"SIUUUU",,,,1179522087108657152,https://twitter.com/IbaiLlanos/status/1179522087108657152
2019-10-02 22:17:23,IbaiLlanos,didacgonzalez11,1,0,53,"Felicidades makina",,,,1179520781149192192,https://twitter.com/IbaiLlanos/status/1179520781149192192
2019-10-02 22:15:01,IbaiLlanos,,98,4139,18503,"pic.twitter.com/LktU1MVy3r",,,,1179520185432248321,https://twitter.com/IbaiLlanos/status/1179520185432248321
2019-10-02 21:50:43,IbaiLlanos,txikitxo555,2,0,20,"Pero dónde has pasado tu infancia en un barrio conflictivo de nueva york o sea ibas a clase de 50 cent",,,,1179514071135195136,https://twitter.com/IbaiLlanos/status/1179514071135195136
2019-10-02 20:43:39,IbaiLlanos,Nancla3,3,0,89,"Bro????",,,,1179497192375115780,https://twitter.com/IbaiLlanos/status/1179497192375115780
2019-10-02 19:12:02,IbaiLlanos,,124,5961,25761,"Pero qué cojones me acaba de tocar en el mario kartpic.twitter.com/O4zqHjKJmK",,,,1179474135153594368,https://twitter.com/IbaiLlanos/status/1179474135153594368
2019-10-02 16:53:59,IbaiLlanos,D3miianDesu,1,1,34,"Nah hoy a la cama calentito",,,,1179439397575565314,https://twitter.com/IbaiLlanos/status/1179439397575565314
2019-10-02 16:52:41,IbaiLlanos,,67,4248,15520,"Lo que más me gusta de los días de mierda es que con el paso de las horas todavía puede ser un día de más puta mierda es en plan bro que todavía esto no ha acabado que todavía quedan unas cuantas horas hasta que esto se acabe jajaja qué bien",,,,1179439066858737665,https://twitter.com/IbaiLlanos/status/1179439066858737665
2019-10-02 12:45:01,IbaiLlanos,,33,405,4812,"Me flipa que haya un equipo en el Mundial que tenga de logo la letra de un médico recetándote un ibuprofeno es que son mi equipo favorito de Worldspic.twitter.com/WmdhTKI8f6",,,,1179376741883793409,https://twitter.com/IbaiLlanos/status/1179376741883793409
2019-10-02 11:57:55,IbaiLlanos,mil0tix,7,0,77,"Del 1 al 10 qué te parece",,,,1179364888264810497,https://twitter.com/IbaiLlanos/status/1179364888264810497
2019-10-02 11:17:53,IbaiLlanos,,117,2542,10328,"HAN EMPEZADO LOS WORLDS Y NO LO PODÍAN HACER SIN LA CANCIÓN POR FINpic.twitter.com/DzsLXDXCKI",,,,1179354811667488768,https://twitter.com/IbaiLlanos/status/1179354811667488768
2019-10-02 08:52:51,IbaiLlanos,RobertoBilbaoCG,0,3,218,"Ya vale hombre, ya eatá bien.",,,,1179318314365050880,https://twitter.com/IbaiLlanos/status/1179318314365050880
2019-10-02 08:02:20,IbaiLlanos,,142,4467,21828,"Ah, que lo de que han cancelado Pasapalabra es verdad. Pues nada, le acabáis de joder las tardes a mi abuelo y esto no os lo puedo perdonar. Que va a ser lo siguiente? Van a quitar saber y ganar? Este realmente es el país donde queremos vivir? Basta ya hombre",,,,1179305599844126722,https://twitter.com/IbaiLlanos/status/1179305599844126722
2019-10-01 23:20:17,IbaiLlanos,G2Reven,2,3,201,"AYUDA",,,,1179174223648104448,https://twitter.com/IbaiLlanos/status/1179174223648104448
2019-10-01 21:19:18,IbaiLlanos,Javi7_Pastor,0,0,14,"Gracias amigo por tus palabras",,,,1179143776587124736,https://twitter.com/IbaiLlanos/status/1179143776587124736
2019-10-01 21:15:36,IbaiLlanos,,40,1512,7248,"El verdadero final de Los Serrano que la televisión no se atrevió a publicarpic.twitter.com/MmqbEK9eyc",,,,1179142846768660481,https://twitter.com/IbaiLlanos/status/1179142846768660481
2019-10-01 19:56:55,IbaiLlanos,HoyNoSeSale,5,13,274,"ENTRAD TODOS HIJOS DE OS QUIERO A TODOS",,,,1179123042447966209,https://twitter.com/IbaiLlanos/status/1179123042447966209
2019-10-01 19:23:30,IbaiLlanos,elgokucito47,2,8,262,"Es en doble sentido con la forma de mi cabeza y la palabra nuevo por favor un poquito e imaginación",,,,1179114634164539392,https://twitter.com/IbaiLlanos/status/1179114634164539392
2019-10-01 19:17:44,IbaiLlanos,,233,2375,20375,"Buenos días a toda la plantilla del Real Madrid Zidane se ha ido, ahora soy yo el huevo Zidane Se acabaron las gilipollecespic.twitter.com/X153fvyqQ3",,,,1179113185258946562,https://twitter.com/IbaiLlanos/status/1179113185258946562
2019-10-01 18:56:29,IbaiLlanos,pabloam03_,0,0,24,"Muy infravalorado este deporte Pablo, me esperaba más cariño de la gente",,,,1179107837357654016,https://twitter.com/IbaiLlanos/status/1179107837357654016
2019-10-01 18:53:39,IbaiLlanos,,124,1348,11537,"Me descojono con la gente que no confía en el Madrid de Zidane. Ahora empatar contra el Brujas también es un mal resultado. Un equipo QUINCE veces campeón en su país. Este equipo tiene muchas cosas que decir todavía, la Europa League no se les va a escapar.",,,,1179107123118198784,https://twitter.com/IbaiLlanos/status/1179107123118198784
2019-10-01 16:36:49,IbaiLlanos,,63,1598,7413,"SPIKEBALL o también podéis llamarlo vuestro nuevo deporte favoritopic.twitter.com/fTmW6tQP6w",,,,1179072687643250688,https://twitter.com/IbaiLlanos/status/1179072687643250688
2019-10-01 12:49:15,IbaiLlanos,llimoo,1,3,60,"Déjame probarlo antes de hacer esto",,,,1179015419136561152,https://twitter.com/IbaiLlanos/status/1179015419136561152
2019-10-01 12:46:22,IbaiLlanos,Whitenesh,3,2,58,"No sale hoy",,,,1179014691659616256,https://twitter.com/IbaiLlanos/status/1179014691659616256
2019-10-01 12:42:52,IbaiLlanos,mardystube,1,3,180,"Te rewpondo pero de forma original no",,,,1179013813460459520,https://twitter.com/IbaiLlanos/status/1179013813460459520
2019-10-01 12:41:27,IbaiLlanos,scarsalx,2,19,612,"Solo espero que ese perro pueda escapar de ahí y viva feliz con otra familia",,,,1179013454696452102,https://twitter.com/IbaiLlanos/status/1179013454696452102
2019-10-01 12:40:18,IbaiLlanos,marinaroxxx,160,3154,14638,"Parecía imposible superar los TikToks de los Indios o los TikToks españoles forzando a tu abuelo de 87 años a cantar Anuel pero imposible no era porque lo acaban de superar, qué escalofrío hostiahttps://twitter.com/marinaroxxx/status/1177954132348604416 …",,,,1179013168271630336,https://twitter.com/IbaiLlanos/status/1179013168271630336
2019-10-01 11:20:54,IbaiLlanos,offensiveprank,4,0,76,"Acabe escuchando las voces de todos los mapas no lo hagas si no quieres volver a tener 14 años y llorar",,,,1178993183126151168,https://twitter.com/IbaiLlanos/status/1178993183126151168
2019-10-01 02:04:09,IbaiLlanos,,100,1306,8664,"PUEDO DORMIRME YA Y DEJAR DE HACER EL GILIPOLLAS POR FAVOR",,,,1178853072694591494,https://twitter.com/IbaiLlanos/status/1178853072694591494
2019-09-30 23:00:03,IbaiLlanos,,271,4007,13790,"Quería homenajear al actor de doblaje de Favela en MW2 que formo parte de nuestras infancias y que es probablemente el mejor actor de doblaje del mundopic.twitter.com/POCVrQtFmM",,,,1178806743679287296,https://twitter.com/IbaiLlanos/status/1178806743679287296
2019-09-30 22:08:22,IbaiLlanos,aleex14__,3,3,117,"LETSGOOOOOOI",,,,1178793738111463427,https://twitter.com/IbaiLlanos/status/1178793738111463427
2019-09-30 22:07:33,IbaiLlanos,,500,3352,21745,"Acabamos de entrar en el mejor mes del año hacedme caso este mes es cojonudo confiad en mi",,,,1178793532418592768,https://twitter.com/IbaiLlanos/status/1178793532418592768
2019-09-30 19:48:44,IbaiLlanos,,2,2,44,"Ni me acordaba que había puesto esto a las seis de la mañana",,,,1178758597754396672,https://twitter.com/IbaiLlanos/status/1178758597754396672
2019-09-30 19:38:02,IbaiLlanos,dcanadascr,1,1,105,"Borro que al parecer lo ha puesto alguien antes respeto al autor ante todo",,,,1178755905833377794,https://twitter.com/IbaiLlanos/status/1178755905833377794
2019-09-30 19:37:22,IbaiLlanos,Andreichx,4,7,264,"Que Sergio Ramos siempre le dice a alguien que está en el suelo que se levanta aunque le haya dado una patada voladora",,,,1178755734949023748,https://twitter.com/IbaiLlanos/status/1178755734949023748
2019-09-30 19:36:26,IbaiLlanos,,91,2317,16239,"pic.twitter.com/2aGFg7DSgf",,,,1178755502903312385,https://twitter.com/IbaiLlanos/status/1178755502903312385
2019-09-30 15:25:46,IbaiLlanos,Grezhaaii,1,4,96,"No calla que dice uno que no es para tanto tócate los huevos",,,,1178692418784415744,https://twitter.com/IbaiLlanos/status/1178692418784415744
2019-09-30 15:17:16,IbaiLlanos,HeZooFN,9,7,162,"Norte de españapic.twitter.com/8VtZEUYt38",,,,1178690280003903491,https://twitter.com/IbaiLlanos/status/1178690280003903491
2019-09-30 14:45:39,IbaiLlanos,,260,6586,27337,"Los que decís que os encanta el otoño porque os habéis vuelto a poner sudaderas dónde cojones vivís porque en mi ciudad y diría que en la mitad de este país llevamos días con 32 grados y sensación de estar en julio, están muy guapas las sudaderas si quieres acabar en urgencias",,,,1178682323094642693,https://twitter.com/IbaiLlanos/status/1178682323094642693
2019-09-30 14:10:38,IbaiLlanos,LVPes,8,33,896,"Dios con la D en mayúscula me gusta que seáis así de creyentes porque hay que serlo y mucho para creer en esto que acabáis de poner",,,,1178673509603651584,https://twitter.com/IbaiLlanos/status/1178673509603651584
