Wed Oct 09 14:52:37 CEST 2019,Mike______Azuki,2
Wed Oct 09 17:47:16 CEST 2019,zawaru3,2
Wed Oct 09 18:08:40 CEST 2019,,1
Wed Oct 09 18:28:20 CEST 2019,jorge_ru,2
Wed Oct 09 19:00:32 CEST 2019,juannadales82,2
Wed Oct 09 20:13:01 CEST 2019,,1
Wed Oct 09 20:18:28 CEST 2019,diegodlfth,2
Wed Oct 09 20:45:19 CEST 2019,tiende_a_xero,2
Wed Oct 09 21:27:59 CEST 2019,,1
Wed Oct 09 22:16:41 CEST 2019,DjMaRiiO,2
Wed Oct 09 22:19:25 CEST 2019,NilGarcia10,2
Wed Oct 09 23:52:25 CEST 2019,PabloSobrado7,2
Thu Oct 10 11:52:39 CEST 2019,,1
Thu Oct 10 11:55:37 CEST 2019,celarxginx,2
Thu Oct 10 12:58:47 CEST 2019,Overhaul_KC,2
Thu Oct 10 14:55:41 CEST 2019,Srcheeto,2
Thu Oct 10 14:58:17 CEST 2019,kokitoATM_,2
Thu Oct 10 15:45:24 CEST 2019,PabloLolaso,2
Thu Oct 10 19:33:32 CEST 2019,,1
Thu Oct 10 19:50:31 CEST 2019,StreamFran,2
Thu Oct 10 20:39:05 CEST 2019,,1
Thu Oct 10 21:56:13 CEST 2019,Cruyff__10,2
Fri Oct 11 02:38:28 CEST 2019,Srcheeto,2
Fri Oct 11 04:06:21 CEST 2019,,1
Fri Oct 11 04:13:00 CEST 2019,fedebulaci6,2
Fri Oct 11 07:55:15 CEST 2019,,1
Fri Oct 11 08:06:50 CEST 2019,lol_es,2
Fri Oct 11 13:33:41 CEST 2019,aleexpalo19,2
Fri Oct 11 15:25:24 CEST 2019,,1
Fri Oct 11 17:40:27 CEST 2019,ToadAmarillo,2
Fri Oct 11 21:01:30 CEST 2019,75Elias,2
Fri Oct 11 21:01:51 CEST 2019,rxxchx,2
Sat Oct 12 02:51:44 CEST 2019,,1
Sat Oct 12 07:09:58 CEST 2019,,1
Sat Oct 12 10:49:09 CEST 2019,SokingRcQ,2
Sat Oct 12 10:53:20 CEST 2019,paulagonu,2
Sat Oct 12 13:13:34 CEST 2019,,1
Sat Oct 12 13:15:09 CEST 2019,LeoSanchezMsc,2
Sat Oct 12 13:35:38 CEST 2019,,1
Sat Oct 12 14:04:46 CEST 2019,Champi_14,2
Sat Oct 12 15:02:23 CEST 2019,bleachsimple,2
Sat Oct 12 16:34:32 CEST 2019,werlyb,2
Sat Oct 12 19:02:38 CEST 2019,,1
Sat Oct 12 19:07:51 CEST 2019,MorratismoSkr,2
Sat Oct 12 23:35:41 CEST 2019,miguelmassa19,2
Sat Oct 12 23:41:17 CEST 2019,,1
Sun Oct 13 11:01:19 CEST 2019,,1
Sun Oct 13 13:11:11 CEST 2019,lol_es,2
Sun Oct 13 13:59:36 CEST 2019,,1
Sun Oct 13 14:12:38 CEST 2019,,1
Sun Oct 13 17:08:45 CEST 2019,,1
Sun Oct 13 17:09:16 CEST 2019,Grezhaaii,2
Sun Oct 13 19:12:58 CEST 2019,,1
Sun Oct 13 19:38:01 CEST 2019,RicardoKails,2
Sun Oct 13 19:38:20 CEST 2019,IbaiLlanos,2
Sun Oct 13 19:42:21 CEST 2019,RicardoKails,2
Sun Oct 13 20:22:38 CEST 2019,adrilik,2
Sun Oct 13 21:44:19 CEST 2019,,1
Mon Oct 14 11:05:41 CEST 2019,Mike______Azuki,2
Mon Oct 14 11:10:10 CEST 2019,lexab14,2
Mon Oct 14 11:24:34 CEST 2019,DrippySoap,2
Mon Oct 14 14:07:52 CEST 2019,con_sciense,2
Mon Oct 14 14:31:32 CEST 2019,,1
Mon Oct 14 16:05:38 CEST 2019,RageDanny,2
Mon Oct 14 16:09:12 CEST 2019,RageDanny,2
Mon Oct 14 18:02:00 CEST 2019,,1
Mon Oct 14 21:27:25 CEST 2019,,1
Mon Oct 14 23:23:22 CEST 2019,,1
Mon Oct 14 23:28:03 CEST 2019,POLLAPERRO2001,2
Tue Oct 15 05:26:44 CEST 2019,,1
Tue Oct 15 05:35:00 CEST 2019,Vazzzquez_12,2
Tue Oct 15 08:42:07 CEST 2019,Sh4rin_Papito,2
Tue Oct 15 08:48:36 CEST 2019,srdrash,2
Tue Oct 15 13:10:26 CEST 2019,,1
Tue Oct 15 13:50:00 CEST 2019,,1
Tue Oct 15 14:58:53 CEST 2019,,1
Tue Oct 15 15:09:31 CEST 2019,EvilAFM,2
Tue Oct 15 16:19:41 CEST 2019,eduyuguero,2
Tue Oct 15 17:40:47 CEST 2019,,1
Tue Oct 15 19:13:17 CEST 2019,,1
Tue Oct 15 19:32:32 CEST 2019,DanielRM2004,2
Tue Oct 15 19:49:44 CEST 2019,werlyb,2
Tue Oct 15 21:33:28 CEST 2019,,1
Tue Oct 15 22:45:00 CEST 2019,,1
Wed Oct 16 00:32:48 CEST 2019,NilGarcia10,2
Wed Oct 16 01:18:16 CEST 2019,,1
Wed Oct 16 01:23:03 CEST 2019,,1
Wed Oct 16 01:33:07 CEST 2019,,1
Wed Oct 16 01:40:46 CEST 2019,,1
Wed Oct 16 01:48:11 CEST 2019,,1
Wed Oct 16 01:49:36 CEST 2019,,1
Wed Oct 16 02:36:28 CEST 2019,,1
Wed Oct 16 07:53:03 CEST 2019,,1
Wed Oct 16 11:04:46 CEST 2019,chincheto77,2
Wed Oct 16 13:13:28 CEST 2019,,1
Wed Oct 16 13:17:45 CEST 2019,,1
Wed Oct 16 14:48:38 CEST 2019,HoyNoSeSale,2
Wed Oct 16 18:23:32 CEST 2019,,1
Wed Oct 16 20:01:03 CEST 2019,EstherPii,2
Wed Oct 16 22:58:24 CEST 2019,Falco_lol,2
Thu Oct 17 00:02:44 CEST 2019,,1
Thu Oct 17 09:52:37 CEST 2019,Diegorioka6,2
Thu Oct 17 11:49:42 CEST 2019,,1
Thu Oct 17 12:55:20 CEST 2019,putarranca,2
Thu Oct 17 13:51:42 CEST 2019,Caarlos_08,2
Thu Oct 17 16:23:42 CEST 2019,,1
Thu Oct 17 16:24:13 CEST 2019,,1
Thu Oct 17 17:19:51 CEST 2019,,1
Thu Oct 17 17:22:06 CEST 2019,F_Andres_B,2
Thu Oct 17 18:16:02 CEST 2019,,1
Thu Oct 17 19:17:28 CEST 2019,,1
Thu Oct 17 19:27:09 CEST 2019,Champi_14,2
Thu Oct 17 19:30:43 CEST 2019,,1
Thu Oct 17 19:31:57 CEST 2019,,1
Thu Oct 17 21:07:23 CEST 2019,ArnauVidal_,2
Thu Oct 17 21:19:07 CEST 2019,telediario_tve,2
Thu Oct 17 22:08:17 CEST 2019,,1
Fri Oct 18 09:31:16 CEST 2019,,1
Fri Oct 18 09:33:05 CEST 2019,mrmarti_,2
Fri Oct 18 12:44:08 CEST 2019,A_Monje,2
Fri Oct 18 14:40:52 CEST 2019,,1
Fri Oct 18 15:40:39 CEST 2019,,1
Fri Oct 18 22:05:52 CEST 2019,LVPesLoL,2
Fri Oct 18 23:31:40 CEST 2019,,1
Sat Oct 19 02:36:22 CEST 2019,,1
Sat Oct 19 11:31:24 CEST 2019,,1
Sat Oct 19 12:40:43 CEST 2019,Soranoesnadie,2
Sat Oct 19 12:40:52 CEST 2019,Soranoesnadie,2
Sat Oct 19 13:08:28 CEST 2019,FNATIC,2
Sat Oct 19 14:01:07 CEST 2019,,1
Sat Oct 19 14:04:49 CEST 2019,werlyb,2
Sat Oct 19 14:54:20 CEST 2019,,1
Sat Oct 19 15:00:24 CEST 2019,JavierCobos,2
Sat Oct 19 15:15:23 CEST 2019,,1
Sat Oct 19 17:07:20 CEST 2019,,1
Sat Oct 19 17:40:22 CEST 2019,,1
Sat Oct 19 18:12:03 CEST 2019,,1
Sat Oct 19 18:31:11 CEST 2019,,1
Sat Oct 19 20:52:28 CEST 2019,,1
Sat Oct 19 20:55:37 CEST 2019,dcanadascr,2
Sat Oct 19 20:59:08 CEST 2019,,1
Sat Oct 19 20:59:58 CEST 2019,NilGarcia10,2
Sat Oct 19 21:01:14 CEST 2019,NilGarcia10,2
Sat Oct 19 21:03:49 CEST 2019,NilGarcia10,2
Sat Oct 19 22:46:25 CEST 2019,,1
Sat Oct 19 22:47:55 CEST 2019,xDreqms_,2
Sat Oct 19 22:48:46 CEST 2019,Pekeedis21,2
Sun Oct 20 12:10:49 CEST 2019,,1
Sun Oct 20 12:28:31 CEST 2019,Rumblelol1,2
Sun Oct 20 12:51:13 CEST 2019,NilGarcia10,2
Sun Oct 20 14:09:12 CEST 2019,,1
Sun Oct 20 14:13:55 CEST 2019,YerayDarkLord,2
Sun Oct 20 17:14:03 CEST 2019,IbaiLlanos,2
Sun Oct 20 17:33:40 CEST 2019,,1
Sun Oct 20 17:46:58 CEST 2019,,1
Sun Oct 20 18:06:51 CEST 2019,Paul_Dejala,2
Sun Oct 20 19:46:42 CEST 2019,,1
Sun Oct 20 19:48:36 CEST 2019,Champi_14,2
Sun Oct 20 23:39:57 CEST 2019,,1
Mon Oct 21 12:42:20 CEST 2019,,1
Mon Oct 21 13:56:43 CEST 2019,eldiarioes,2
Mon Oct 21 13:58:56 CEST 2019,CAMPESlNO,2
Mon Oct 21 14:42:16 CEST 2019,,1
Mon Oct 21 14:58:11 CEST 2019,sykobeats_,2
Mon Oct 21 14:58:35 CEST 2019,magiapk,2
Mon Oct 21 17:56:50 CEST 2019,,1
Mon Oct 21 19:15:41 CEST 2019,,1
Mon Oct 21 19:40:35 CEST 2019,,1
Mon Oct 21 19:47:52 CEST 2019,FNATIC,2
Mon Oct 21 22:53:56 CEST 2019,,1
Tue Oct 22 05:18:33 CEST 2019,,1
Tue Oct 22 11:19:50 CEST 2019,Whitenesh,2
Tue Oct 22 13:51:20 CEST 2019,,1
Tue Oct 22 13:54:12 CEST 2019,BoTAlezZ,2
Tue Oct 22 13:55:39 CEST 2019,Raskyperro,2
Tue Oct 22 14:02:45 CEST 2019,DrPotemkill,2
Tue Oct 22 17:42:35 CEST 2019,,1
Tue Oct 22 17:43:55 CEST 2019,TNAH_RTK,2
Tue Oct 22 17:44:19 CEST 2019,LVPes,2
Tue Oct 22 17:46:31 CEST 2019,LeiMewre,2
Tue Oct 22 17:48:59 CEST 2019,,1
Tue Oct 22 17:56:19 CEST 2019,,1
Tue Oct 22 17:59:18 CEST 2019,LaSociedab,2
Tue Oct 22 17:59:24 CEST 2019,_Lvm23_,2
Tue Oct 22 18:05:51 CEST 2019,Goorgo,2
Tue Oct 22 18:06:33 CEST 2019,SaveChildrenEs,2
Tue Oct 22 21:01:42 CEST 2019,,1
Tue Oct 22 21:52:07 CEST 2019,manueeldlsantos,2
Tue Oct 22 22:04:25 CEST 2019,,1
Tue Oct 22 23:03:58 CEST 2019,VarskySports,2
Tue Oct 22 23:08:55 CEST 2019,,1
Tue Oct 22 23:18:28 CEST 2019,kapo013,2
Tue Oct 22 23:19:31 CEST 2019,kapo013,2
Tue Oct 22 23:21:03 CEST 2019,Torren___,2
Wed Oct 23 02:14:33 CEST 2019,,1
Wed Oct 23 03:53:25 CEST 2019,sergiriosn,2
Wed Oct 23 12:04:19 CEST 2019,Wixel_007,2
Wed Oct 23 13:31:07 CEST 2019,,1
Wed Oct 23 15:04:30 CEST 2019,,1
Wed Oct 23 15:20:53 CEST 2019,CarlosR,2
Wed Oct 23 17:51:56 CEST 2019,,1
Wed Oct 23 17:54:15 CEST 2019,VristerVXR,2
Wed Oct 23 17:54:53 CEST 2019,__alexvk__,2
Wed Oct 23 21:08:39 CEST 2019,_mariagarcess,2
Wed Oct 23 22:44:37 CEST 2019,,1
Wed Oct 23 23:20:34 CEST 2019,TheGrefg,2
Thu Oct 24 06:36:56 CEST 2019,HoldenCenteno,2
Thu Oct 24 10:25:54 CEST 2019,,1
Thu Oct 24 10:42:35 CEST 2019,AnderPava,2
Thu Oct 24 11:50:23 CEST 2019,el_pais,2
Thu Oct 24 11:53:46 CEST 2019,PabloMolinaMM,2
Thu Oct 24 12:01:31 CEST 2019,Juancar_1011,2
Thu Oct 24 12:04:53 CEST 2019,albeeert_5,2
Thu Oct 24 12:31:41 CEST 2019,laSextaTV,2
Thu Oct 24 12:32:48 CEST 2019,CooLifeGame,2
Thu Oct 24 13:01:41 CEST 2019,HoyNoSeSale,2
Thu Oct 24 16:02:06 CEST 2019,,1
Thu Oct 24 19:08:19 CEST 2019,,1
Thu Oct 24 20:49:01 CEST 2019,,1
Thu Oct 24 23:47:59 CEST 2019,,1
Fri Oct 25 11:33:35 CEST 2019,,1
Fri Oct 25 11:36:47 CEST 2019,_aldy97_,2
Fri Oct 25 13:43:00 CEST 2019,,1
Fri Oct 25 14:54:48 CEST 2019,ulisesprieto,2
Fri Oct 25 15:28:15 CEST 2019,,1
Fri Oct 25 15:44:15 CEST 2019,numero6,2
Fri Oct 25 18:06:38 CEST 2019,,1
Fri Oct 25 19:32:44 CEST 2019,,1
Fri Oct 25 23:01:49 CEST 2019,Iuv_baejin,2
Fri Oct 25 23:23:43 CEST 2019,,1
Sat Oct 26 06:50:24 CEST 2019,,1
Sat Oct 26 09:19:51 CEST 2019,,1
Sat Oct 26 12:21:54 CEST 2019,Vondalv,2
Sat Oct 26 14:22:25 CEST 2019,FTREFORMED,2
Sat Oct 26 14:23:40 CEST 2019,UpsetOG,2
Sat Oct 26 14:51:14 CEST 2019,,1
Sat Oct 26 14:54:08 CEST 2019,,1
Sat Oct 26 15:09:28 CEST 2019,,1
Sat Oct 26 15:46:51 CEST 2019,,1
Sat Oct 26 16:34:00 CEST 2019,CarlosR,2
Sat Oct 26 16:37:07 CEST 2019,FNATIC,2
Sat Oct 26 17:22:13 CEST 2019,,1
Sat Oct 26 17:27:17 CEST 2019,Felipez360,2
Sat Oct 26 17:50:02 CEST 2019,,1
Sat Oct 26 17:51:41 CEST 2019,Stefanorock7,2
Sat Oct 26 17:57:20 CEST 2019,,1
Sat Oct 26 18:02:25 CEST 2019,DPA540,2
Sat Oct 26 19:10:19 CEST 2019,jose_lope89,2
Sat Oct 26 21:12:09 CEST 2019,albaaaka,2
Sat Oct 26 21:50:35 CEST 2019,,1
Sun Oct 27 01:34:26 CEST 2019,,1
Sun Oct 27 01:39:31 CEST 2019,CahlosRuiz,2
Sun Oct 27 07:58:26 CET 2019,Lamabearlol,2
Sun Oct 27 09:06:25 CET 2019,,1
Sun Oct 27 10:01:11 CET 2019,,1
Sun Oct 27 11:48:56 CET 2019,aupafigura,2
Sun Oct 27 11:51:24 CET 2019,lol_es,2
Sun Oct 27 11:53:52 CET 2019,aupafigura,2
Sun Oct 27 11:54:16 CET 2019,misatisfyerpro,2
Sun Oct 27 14:52:30 CET 2019,,1
Sun Oct 27 15:01:25 CET 2019,JayJLoL,2
Sun Oct 27 15:12:36 CET 2019,charizardfanacc,2
Sun Oct 27 15:48:57 CET 2019,,1
Sun Oct 27 15:53:18 CET 2019,Essan_07,2
Sun Oct 27 16:01:35 CET 2019,Varik0,2
Sun Oct 27 18:19:16 CET 2019,,1
Sun Oct 27 18:33:44 CET 2019,AleFleita21,2
Sun Oct 27 19:03:20 CET 2019,,1
Sun Oct 27 19:04:39 CET 2019,siorys_,2
Sun Oct 27 20:26:56 CET 2019,diplodopussy,2
Sun Oct 27 20:27:42 CET 2019,FCSECroqueta,2
Sun Oct 27 21:37:00 CET 2019,CarlosR,2
Sun Oct 27 22:50:12 CET 2019,fercardenete,2
Sun Oct 27 23:42:03 CET 2019,emeanton,2
Mon Oct 28 08:16:25 CET 2019,,1
Mon Oct 28 08:44:55 CET 2019,mamenflow,2
Mon Oct 28 11:12:58 CET 2019,thinkinemoji,2
Mon Oct 28 11:20:12 CET 2019,thinkinemoji,2
Mon Oct 28 11:25:17 CET 2019,G_I_DLE,2
Mon Oct 28 11:30:37 CET 2019,kun0ichi_,2
Mon Oct 28 12:17:37 CET 2019,raulschalke7,2
Mon Oct 28 14:32:59 CET 2019,,1
Mon Oct 28 18:12:56 CET 2019,LVPesLoL,2
Mon Oct 28 19:31:46 CET 2019,,1
Mon Oct 28 19:33:30 CET 2019,emanuelgiraudo,2
Mon Oct 28 20:22:19 CET 2019,iPandarina,2
Mon Oct 28 21:28:07 CET 2019,sikak0,2
Mon Oct 28 21:29:07 CET 2019,IbaiLlanos,2
Mon Oct 28 21:32:15 CET 2019,JonRUrk,2
Mon Oct 28 21:41:55 CET 2019,sikak0,2
Mon Oct 28 21:51:53 CET 2019,,1
Mon Oct 28 21:57:35 CET 2019,sabaREFORMED,2
Mon Oct 28 22:02:55 CET 2019,sabaREFORMED,2
Mon Oct 28 22:09:14 CET 2019,sikak0,2
Mon Oct 28 23:42:29 CET 2019,gerardisteel,2
Mon Oct 28 23:59:52 CET 2019,,1
Tue Oct 29 01:32:59 CET 2019,,1
Tue Oct 29 11:21:30 CET 2019,FaZeJev,2
Tue Oct 29 16:06:24 CET 2019,,1
Tue Oct 29 16:08:02 CET 2019,StPixieGl,2
Tue Oct 29 16:16:44 CET 2019,Gregy79_SVM,2
Tue Oct 29 17:01:51 CET 2019,PabloLolaso,2
Tue Oct 29 17:23:55 CET 2019,,1
Tue Oct 29 17:53:17 CET 2019,lol_es,2
Tue Oct 29 18:57:33 CET 2019,mikoyangure,2
Tue Oct 29 19:54:24 CET 2019,TheGrefg,2
Tue Oct 29 20:06:00 CET 2019,NagoreSuarez,2
Tue Oct 29 20:30:47 CET 2019,Pferamaya,2
Tue Oct 29 22:00:17 CET 2019,,1
Tue Oct 29 22:05:42 CET 2019,mikinunez,2
Tue Oct 29 23:08:31 CET 2019,,1
Wed Oct 30 02:51:22 CET 2019,,1
Wed Oct 30 12:06:53 CET 2019,SokingRcQ,2
Wed Oct 30 12:28:45 CET 2019,,1
Wed Oct 30 13:11:15 CET 2019,Raskyperro,2
Wed Oct 30 18:53:08 CET 2019,,1
Wed Oct 30 20:22:41 CET 2019,,1
Wed Oct 30 20:24:31 CET 2019,estreptococico,2
Wed Oct 30 23:01:27 CET 2019,,1
Wed Oct 30 23:16:26 CET 2019,RotoChop_,2
Thu Oct 31 06:06:11 CET 2019,Pimpeano,2
Thu Oct 31 06:08:52 CET 2019,,1
Thu Oct 31 10:11:33 CET 2019,bonbaisneverdie,2
Thu Oct 31 10:11:58 CET 2019,G2BarbeQ,2
Thu Oct 31 12:40:44 CET 2019,Arcnv,2
Thu Oct 31 12:45:50 CET 2019,florblonsky,2
Thu Oct 31 13:11:58 CET 2019,mayemacs,2
Thu Oct 31 14:04:45 CET 2019,LaResistencia,2
Thu Oct 31 14:12:08 CET 2019,FVaIors,2
Thu Oct 31 14:17:35 CET 2019,,1
Thu Oct 31 15:23:51 CET 2019,Mongolear,2
Thu Oct 31 17:40:36 CET 2019,,1
Thu Oct 31 18:24:29 CET 2019,Mike______Azuki,2
Thu Oct 31 20:27:12 CET 2019,,1
Fri Nov 01 01:29:00 CET 2019,,1
Fri Nov 01 01:45:37 CET 2019,,1
Fri Nov 01 13:18:29 CET 2019,valen_palaGp,2
Fri Nov 01 13:19:15 CET 2019,nilojeda,2
Fri Nov 01 13:26:02 CET 2019,gingersmoothie,2
Fri Nov 01 13:40:02 CET 2019,LuzuGames,2
Fri Nov 01 13:45:12 CET 2019,,1
Fri Nov 01 19:29:53 CET 2019,,1
Fri Nov 01 21:33:34 CET 2019,,1
Sat Nov 02 08:00:33 CET 2019,LVPWolk,2
Sat Nov 02 08:10:35 CET 2019,,1
Sat Nov 02 09:55:22 CET 2019,werlyb,2
Sat Nov 02 09:58:17 CET 2019,LVPesLoL,2
Sat Nov 02 11:09:44 CET 2019,Mike______Azuki,2
Sat Nov 02 11:11:13 CET 2019,,1
Sat Nov 02 11:15:39 CET 2019,Ethieen,2
Sat Nov 02 11:54:35 CET 2019,sergiotena99,2
Sat Nov 02 14:34:40 CET 2019,PaulaRuiz17,2
Sat Nov 02 15:20:29 CET 2019,,1
Sat Nov 02 15:21:34 CET 2019,vitopico,2
Sat Nov 02 17:07:08 CET 2019,,1
Sat Nov 02 17:23:32 CET 2019,NicholasFCKU,2
Sat Nov 02 17:52:47 CET 2019,prankmydog,2
Sat Nov 02 17:55:17 CET 2019,zawaru3,2
Sat Nov 02 19:27:19 CET 2019,,1
Sat Nov 02 21:06:32 CET 2019,TheGrefg,2
Sat Nov 02 22:41:10 CET 2019,,1
Sat Nov 02 23:00:55 CET 2019,CM_Solapaine,2
Sat Nov 02 23:12:40 CET 2019,adrilik,2
Sun Nov 03 08:38:46 CET 2019,,1
Sun Nov 03 10:48:21 CET 2019,,1
Sun Nov 03 11:13:22 CET 2019,EvilAFM,2
Sun Nov 03 11:51:46 CET 2019,,1
Sun Nov 03 13:50:22 CET 2019,daganota,2
Sun Nov 03 13:52:50 CET 2019,daganota,2
Sun Nov 03 14:06:20 CET 2019,,1
Sun Nov 03 14:44:06 CET 2019,,1
Sun Nov 03 14:46:49 CET 2019,,1
Sun Nov 03 14:49:07 CET 2019,,1
Sun Nov 03 15:10:37 CET 2019,IbaiLlanos,2
Sun Nov 03 15:35:36 CET 2019,,1
Sun Nov 03 16:26:00 CET 2019,MiriamDrama,2
Sun Nov 03 17:41:18 CET 2019,LVPesLoL,2
Sun Nov 03 17:47:53 CET 2019,,1
Sun Nov 03 18:08:10 CET 2019,G2Ander,2
Sun Nov 03 18:12:03 CET 2019,LVPesLoL,2
Sun Nov 03 18:18:52 CET 2019,,1
Sun Nov 03 22:56:50 CET 2019,,1
Mon Nov 04 05:57:47 CET 2019,RiffsRomero,2
Mon Nov 04 06:07:17 CET 2019,,1
Mon Nov 04 10:48:01 CET 2019,,1
Mon Nov 04 12:40:10 CET 2019,RiffsRomero,2
Mon Nov 04 15:01:39 CET 2019,tuSEAT,2
Mon Nov 04 19:51:17 CET 2019,,1
Mon Nov 04 19:56:36 CET 2019,,1
Mon Nov 04 20:40:04 CET 2019,jaimealtozano,2
Mon Nov 04 21:17:50 CET 2019,,1
Mon Nov 04 21:20:30 CET 2019,,1
Mon Nov 04 21:20:52 CET 2019,Grezhaaii,2
Mon Nov 04 21:23:05 CET 2019,,1
Mon Nov 04 21:25:44 CET 2019,jaimealtozano,2
Mon Nov 04 21:31:59 CET 2019,,1
Mon Nov 04 22:07:28 CET 2019,CafeDeRick,2
Mon Nov 04 22:11:28 CET 2019,,1
Mon Nov 04 22:13:34 CET 2019,sikak0,2
Mon Nov 04 22:30:22 CET 2019,,1
Mon Nov 04 22:30:47 CET 2019,cuaquers,2
Mon Nov 04 23:19:10 CET 2019,Berenjeno_,2
Mon Nov 04 23:52:40 CET 2019,,1
Mon Nov 04 23:53:25 CET 2019,CigarricosVapor,2
Mon Nov 04 23:54:49 CET 2019,KCheerno,2
Mon Nov 04 23:55:55 CET 2019,MrLangaRM,2
Mon Nov 04 23:56:27 CET 2019,Grezhaaii,2
Mon Nov 04 23:57:15 CET 2019,Felipez360,2
Mon Nov 04 23:57:43 CET 2019,Grezhaaii,2
Tue Nov 05 15:11:59 CET 2019,pixurraa,2
Tue Nov 05 15:25:34 CET 2019,AlexChiner,2
Tue Nov 05 15:45:30 CET 2019,,1
Tue Nov 05 15:48:24 CET 2019,Ravenyisus,2
Tue Nov 05 15:48:51 CET 2019,MarcosQ90,2
Tue Nov 05 16:10:23 CET 2019,xFeraOFF,2
Tue Nov 05 16:14:20 CET 2019,LVPesLoL,2
Tue Nov 05 16:39:47 CET 2019,HoyNoSeSale,2
Tue Nov 05 16:47:36 CET 2019,,1
Tue Nov 05 17:05:02 CET 2019,ayjoder,2
Tue Nov 05 17:37:01 CET 2019,JonRUrk,2
Tue Nov 05 17:41:20 CET 2019,JonRUrk,2
Tue Nov 05 17:47:56 CET 2019,JonRUrk,2
Tue Nov 05 18:05:06 CET 2019,ELXBUSA,2
Tue Nov 05 19:10:02 CET 2019,,1
Tue Nov 05 20:59:51 CET 2019,,1
Tue Nov 05 22:05:24 CET 2019,Kozackkk,2
Tue Nov 05 22:50:57 CET 2019,betiseveryday,2
Wed Nov 06 12:16:38 CET 2019,Baxayaun,2
Wed Nov 06 12:22:27 CET 2019,,1
Wed Nov 06 12:37:00 CET 2019,Raskyperro,2
Wed Nov 06 15:07:34 CET 2019,,1
Wed Nov 06 15:09:10 CET 2019,Berenjeno_,2
Wed Nov 06 15:23:59 CET 2019,werlyb,2
Wed Nov 06 15:49:10 CET 2019,G2Ander,2
Wed Nov 06 18:19:37 CET 2019,saulgalindo99,2
Wed Nov 06 18:20:57 CET 2019,AlexPuente25,2
Wed Nov 06 18:22:09 CET 2019,Xuanma88,2
Wed Nov 06 20:12:33 CET 2019,,1
Wed Nov 06 21:47:50 CET 2019,,1
Wed Nov 06 23:33:01 CET 2019,,1
Thu Nov 07 00:03:05 CET 2019,,1
Thu Nov 07 13:00:00 CET 2019,CarlosR,2
Thu Nov 07 13:00:27 CET 2019,CarlosR,2
Thu Nov 07 13:04:04 CET 2019,zawaru3,2
Thu Nov 07 13:35:52 CET 2019,diegodlfth,2
Thu Nov 07 13:36:29 CET 2019,MaraTrinidadPr3,2
Thu Nov 07 13:38:21 CET 2019,,1
Thu Nov 07 13:40:22 CET 2019,LVPes,2
Thu Nov 07 13:41:27 CET 2019,FTREFORMED,2
Thu Nov 07 15:18:31 CET 2019,,1
Thu Nov 07 19:54:46 CET 2019,lol_es,2
Thu Nov 07 19:57:01 CET 2019,PedroJe84,2
Thu Nov 07 20:30:57 CET 2019,Sledgepatri,2
Thu Nov 07 20:31:51 CET 2019,txikitxo555,2
Thu Nov 07 21:00:04 CET 2019,thinkinemoji,2
Thu Nov 07 21:00:51 CET 2019,RiffsRomero,2
Thu Nov 07 21:02:13 CET 2019,Giorgerepe,2
Thu Nov 07 21:12:56 CET 2019,,1
Fri Nov 08 09:42:55 CET 2019,,1
Fri Nov 08 13:49:18 CET 2019,,1
Fri Nov 08 14:24:53 CET 2019,FTREFORMED,2
Fri Nov 08 14:27:33 CET 2019,FTREFORMED,2
Fri Nov 08 14:37:19 CET 2019,CooLifeGame,2
Fri Nov 08 14:43:31 CET 2019,AraujoMgl,2
Fri Nov 08 15:13:29 CET 2019,,1
Fri Nov 08 16:37:58 CET 2019,lolesports,2
Fri Nov 08 16:44:08 CET 2019,,1
Fri Nov 08 16:48:39 CET 2019,sikak0,2
Fri Nov 08 16:49:14 CET 2019,ElPutoAlan,2
Fri Nov 08 21:31:54 CET 2019,,1
Sat Nov 09 00:09:22 CET 2019,,1
Sat Nov 09 00:17:30 CET 2019,,1
Sat Nov 09 03:22:09 CET 2019,GVazquezNY,2
Sat Nov 09 03:41:44 CET 2019,,1
Sat Nov 09 03:42:46 CET 2019,,1
Sat Nov 09 15:25:02 CET 2019,CarlosR,2
Sat Nov 09 15:26:37 CET 2019,,1
Sat Nov 09 15:27:46 CET 2019,cabesaman_,2
Sat Nov 09 15:52:46 CET 2019,secoweedcodein,2
Sat Nov 09 17:04:02 CET 2019,,1
Sat Nov 09 17:47:58 CET 2019,,1
Sat Nov 09 17:49:19 CET 2019,KuentinLoL,2
Sat Nov 09 17:57:31 CET 2019,ByScorsese,2
Sat Nov 09 20:58:00 CET 2019,srdrash,2
Sat Nov 09 21:11:39 CET 2019,,1
Sat Nov 09 23:00:26 CET 2019,F1REGG,2
Sat Nov 09 23:43:23 CET 2019,,1
Sun Nov 10 01:13:15 CET 2019,Chedrauli,2
Sun Nov 10 10:19:12 CET 2019,,1
Sun Nov 10 10:33:29 CET 2019,daganota,2
Sun Nov 10 10:39:18 CET 2019,,1
Sun Nov 10 11:25:04 CET 2019,Rogue,2
Sun Nov 10 11:57:38 CET 2019,,1
Sun Nov 10 11:58:11 CET 2019,razablan,2
Sun Nov 10 12:05:54 CET 2019,,1
Sun Nov 10 14:29:41 CET 2019,,1
Sun Nov 10 14:33:32 CET 2019,,1
Sun Nov 10 14:40:45 CET 2019,,1
